"Batch","Site","Transect","Date","Latitude","Longitude","Depth","Subregion","Zone","Habitat","Species","Width","Height","Bleaching","Old","Recent","oPercRecMort","dPercRecMort","TLRate","Disease Conditions","Other Conditions"
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PPOR","15","5","PB","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PPOR","12","5","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","DSTO","15","5","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PAST","20","8","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PSTR","25","15","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","8","3","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","OANN","45","30","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","OANN","20","10","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","45","35","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","55","45","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","MCAV","15","5","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","DLAB","15","5","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PSTR","55","50","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","DSTO","8","4","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PSTR","5","1","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","80","55","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","DSTO","12","5","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","8","2","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PPOR","10","4","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","ACER","12","8","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","PCLI","40","25","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","ACER","25","10","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","ACER","55","30","","0","0","","","","",""
"FRRP 2011","J2759","2","8/23/2011","25.49376","-80.14333","9.842999","Biscayne","Inshore","ISOL_MR","SSID","20","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","40","15","","55","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","20","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","5","1","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","40","25","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","60","35","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","12","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","35","25","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","8","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","5","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","40","20","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","5","1","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","10","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","8","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SINT","35","15","P","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","85","60","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","35","10","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","35","15","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","8","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","10","3","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","10","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","12","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","30","20","PB","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SRAD","5","2","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","15","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","10","5","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","20","15","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","65","40","","0","0","","","","",""
"FRRP 2011","J1751","1","8/16/2011","25.44165","-80.18944","9.842999","Biscayne","Inshore","ISOL_MR","SSID","80","40","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DSTO","15","5","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","MMEA","15","4","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PAST","6","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SRAD","5","1","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PPOR","8","5","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","OFRA","25","5","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SINT","8","2","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DSTO","25","10","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SRAD","5","1","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SINT","12","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PAST","5","1","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","AAGA","8","3","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","AAGA","12","5","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","AAGA","6","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SSID","10","5","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PPOR","12","5","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DSTO","6","2","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DSTO","8","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","AAGA","12","4","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PSTR","15","10","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DLAB","12","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PAST","15","5","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PAST","8","5","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","DSTO","13","4","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PPOR","20","5","PB","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","PAST","5","1","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SINT","6","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","SSID","8","3","","0","0","","","","",""
"FRRP 2011","J2807","1","8/17/2011","25.47295","-80.13098","17.0612","Biscayne","Forereef","ISOL_LR","AAGA","15","3","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","PPOR","11","1","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","30","10","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","14","5","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","8","3","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","AAGA","10","6","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","15","5","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","15","3","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","17","5","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","110","50","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","AAGA","12","3","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","OANN","50","15","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","OANN","25","22","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","PPOR","30","5","PB","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","15","5","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","SSID","13","4","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","MMEA","65","40","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","ACER","15","10","","0","0","","","","",""
"FRRP 2011","J1757","1","8/17/2011","25.47215","-80.14883","11.1554","Biscayne","Mid Channel","ISOL_MR","ACER","10","4","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","90","50","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","DLAB","15","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","PPOR","10","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","PSTR","15","3","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","DSTO","20","15","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SINT","8","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","PSTR","10","3","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","DSTO","5","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","20","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","65","45","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","95","50","","10","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","PPOR","5","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","AAGA","10","3","PB","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","AAGA","5","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","6","1","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","OFRA","10","3","PB","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","20","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","25","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","25","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","8","3","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","52","2","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","25","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","PSTR","45","20","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","OANN","60","25","","0","0","","","","",""
"FRRP 2011","J1757","2","8/17/2011","25.47215","-80.14883","12.1397","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","","0","0","","","","",""
